"startTime";"endTime";"Wind power generation - 15 min data"
"2026-03-04T13:15:00.000Z";"2026-03-04T13:30:00.000Z";3468.38
"2026-03-04T13:30:00.000Z";"2026-03-04T13:45:00.000Z";3470.9
"2026-03-04T13:45:00.000Z";"2026-03-04T14:00:00.000Z";3540.92
"2026-03-04T14:00:00.000Z";"2026-03-04T14:15:00.000Z";3663.41
"2026-03-04T14:15:00.000Z";"2026-03-04T14:30:00.000Z";3871.95
"2026-03-04T14:30:00.000Z";"2026-03-04T14:45:00.000Z";4063.48
"2026-03-04T14:45:00.000Z";"2026-03-04T15:00:00.000Z";4075.96
"2026-03-04T15:00:00.000Z";"2026-03-04T15:15:00.000Z";3987.53
"2026-03-04T15:15:00.000Z";"2026-03-04T15:30:00.000Z";3766.06
"2026-03-04T15:30:00.000Z";"2026-03-04T15:45:00.000Z";3596.82
"2026-03-04T15:45:00.000Z";"2026-03-04T16:00:00.000Z";3509.78
"2026-03-04T16:00:00.000Z";"2026-03-04T16:15:00.000Z";3463.47
"2026-03-04T16:15:00.000Z";"2026-03-04T16:30:00.000Z";3405.02
"2026-03-04T16:30:00.000Z";"2026-03-04T16:45:00.000Z";3331.77
"2026-03-04T16:45:00.000Z";"2026-03-04T17:00:00.000Z";3332.09
"2026-03-04T17:00:00.000Z";"2026-03-04T17:15:00.000Z";3377.72
"2026-03-04T17:15:00.000Z";"2026-03-04T17:30:00.000Z";3330.8
"2026-03-04T17:30:00.000Z";"2026-03-04T17:45:00.000Z";3255.67
"2026-03-04T17:45:00.000Z";"2026-03-04T18:00:00.000Z";3243.1
"2026-03-04T18:00:00.000Z";"2026-03-04T18:15:00.000Z";3276.27
"2026-03-04T18:15:00.000Z";"2026-03-04T18:30:00.000Z";3303.55
"2026-03-04T18:30:00.000Z";"2026-03-04T18:45:00.000Z";3285.72
"2026-03-04T18:45:00.000Z";"2026-03-04T19:00:00.000Z";3228.83
"2026-03-04T19:00:00.000Z";"2026-03-04T19:15:00.000Z";3203.29
"2026-03-04T19:15:00.000Z";"2026-03-04T19:30:00.000Z";3156.03
"2026-03-04T19:30:00.000Z";"2026-03-04T19:45:00.000Z";3110.01
"2026-03-04T19:45:00.000Z";"2026-03-04T20:00:00.000Z";3088.75
"2026-03-04T20:00:00.000Z";"2026-03-04T20:15:00.000Z";3022.17
"2026-03-04T20:15:00.000Z";"2026-03-04T20:30:00.000Z";2929.24
"2026-03-04T20:30:00.000Z";"2026-03-04T20:45:00.000Z";2926.68
"2026-03-04T20:45:00.000Z";"2026-03-04T21:00:00.000Z";2928.3
"2026-03-04T21:00:00.000Z";"2026-03-04T21:15:00.000Z";2929.53
"2026-03-04T21:15:00.000Z";"2026-03-04T21:30:00.000Z";2910.19
"2026-03-04T21:30:00.000Z";"2026-03-04T21:45:00.000Z";2889.82
"2026-03-04T21:45:00.000Z";"2026-03-04T22:00:00.000Z";2809.81
"2026-03-04T22:00:00.000Z";"2026-03-04T22:15:00.000Z";2717.23
"2026-03-04T22:15:00.000Z";"2026-03-04T22:30:00.000Z";2677.36
"2026-03-04T22:30:00.000Z";"2026-03-04T22:45:00.000Z";2689.11
"2026-03-04T22:45:00.000Z";"2026-03-04T23:00:00.000Z";2696.65
"2026-03-04T23:00:00.000Z";"2026-03-04T23:15:00.000Z";2729.54
"2026-03-04T23:15:00.000Z";"2026-03-04T23:30:00.000Z";2785.79
"2026-03-04T23:30:00.000Z";"2026-03-04T23:45:00.000Z";2851.9
"2026-03-04T23:45:00.000Z";"2026-03-05T00:00:00.000Z";2910.47
"2026-03-05T00:00:00.000Z";"2026-03-05T00:15:00.000Z";2890.14
"2026-03-05T00:15:00.000Z";"2026-03-05T00:30:00.000Z";2797.01
"2026-03-05T00:30:00.000Z";"2026-03-05T00:45:00.000Z";2763.29
"2026-03-05T00:45:00.000Z";"2026-03-05T01:00:00.000Z";2770.1
"2026-03-05T01:00:00.000Z";"2026-03-05T01:15:00.000Z";2782.41
"2026-03-05T01:15:00.000Z";"2026-03-05T01:30:00.000Z";2765.84
"2026-03-05T01:30:00.000Z";"2026-03-05T01:45:00.000Z";2760.09
"2026-03-05T01:45:00.000Z";"2026-03-05T02:00:00.000Z";2694.89
"2026-03-05T02:00:00.000Z";"2026-03-05T02:15:00.000Z";2586.98
"2026-03-05T02:15:00.000Z";"2026-03-05T02:30:00.000Z";2568.46
"2026-03-05T02:30:00.000Z";"2026-03-05T02:45:00.000Z";2581.81
"2026-03-05T02:45:00.000Z";"2026-03-05T03:00:00.000Z";2574.32
"2026-03-05T03:00:00.000Z";"2026-03-05T03:15:00.000Z";2613.01
"2026-03-05T03:15:00.000Z";"2026-03-05T03:30:00.000Z";2700.12
"2026-03-05T03:30:00.000Z";"2026-03-05T03:45:00.000Z";2804.57
"2026-03-05T03:45:00.000Z";"2026-03-05T04:00:00.000Z";2846
"2026-03-05T04:00:00.000Z";"2026-03-05T04:15:00.000Z";2866.05
"2026-03-05T04:15:00.000Z";"2026-03-05T04:30:00.000Z";2908.08
"2026-03-05T04:30:00.000Z";"2026-03-05T04:45:00.000Z";2808.79
"2026-03-05T04:45:00.000Z";"2026-03-05T05:00:00.000Z";2666.99
"2026-03-05T05:00:00.000Z";"2026-03-05T05:15:00.000Z";2578.18
"2026-03-05T05:15:00.000Z";"2026-03-05T05:30:00.000Z";2533.64
"2026-03-05T05:30:00.000Z";"2026-03-05T05:45:00.000Z";2508.2
"2026-03-05T05:45:00.000Z";"2026-03-05T06:00:00.000Z";2394.55
"2026-03-05T06:00:00.000Z";"2026-03-05T06:15:00.000Z";2201.35
"2026-03-05T06:15:00.000Z";"2026-03-05T06:30:00.000Z";2016.02
"2026-03-05T06:30:00.000Z";"2026-03-05T06:45:00.000Z";1812.1
"2026-03-05T06:45:00.000Z";"2026-03-05T07:00:00.000Z";1639.98
"2026-03-05T07:00:00.000Z";"2026-03-05T07:15:00.000Z";1495.63
"2026-03-05T07:15:00.000Z";"2026-03-05T07:30:00.000Z";1352.57
"2026-03-05T07:30:00.000Z";"2026-03-05T07:45:00.000Z";1185.4
"2026-03-05T07:45:00.000Z";"2026-03-05T08:00:00.000Z";972.894
"2026-03-05T08:00:00.000Z";"2026-03-05T08:15:00.000Z";748.534
"2026-03-05T08:15:00.000Z";"2026-03-05T08:30:00.000Z";592.96
"2026-03-05T08:30:00.000Z";"2026-03-05T08:45:00.000Z";502
"2026-03-05T08:45:00.000Z";"2026-03-05T09:00:00.000Z";443.485
"2026-03-05T09:00:00.000Z";"2026-03-05T09:15:00.000Z";384.906
"2026-03-05T09:15:00.000Z";"2026-03-05T09:30:00.000Z";332.554
"2026-03-05T09:30:00.000Z";"2026-03-05T09:45:00.000Z";299.393
"2026-03-05T09:45:00.000Z";"2026-03-05T10:00:00.000Z";274.344
"2026-03-05T10:00:00.000Z";"2026-03-05T10:15:00.000Z";256.096
"2026-03-05T10:15:00.000Z";"2026-03-05T10:30:00.000Z";244.356
"2026-03-05T10:30:00.000Z";"2026-03-05T10:45:00.000Z";230.686
"2026-03-05T10:45:00.000Z";"2026-03-05T11:00:00.000Z";214.403
"2026-03-05T11:00:00.000Z";"2026-03-05T11:15:00.000Z";208.949
"2026-03-05T11:15:00.000Z";"2026-03-05T11:30:00.000Z";221.853
"2026-03-05T11:30:00.000Z";"2026-03-05T11:45:00.000Z";251.19
"2026-03-05T11:45:00.000Z";"2026-03-05T12:00:00.000Z";294.526
"2026-03-05T12:00:00.000Z";"2026-03-05T12:15:00.000Z";339.359
"2026-03-05T12:15:00.000Z";"2026-03-05T12:30:00.000Z";363.082
"2026-03-05T12:30:00.000Z";"2026-03-05T12:45:00.000Z";386.206
"2026-03-05T12:45:00.000Z";"2026-03-05T13:00:00.000Z";424.34
"2026-03-05T13:00:00.000Z";"2026-03-05T13:15:00.000Z";473.351
"2026-03-05T13:15:00.000Z";"2026-03-05T13:30:00.000Z";500.457
"2026-03-05T13:30:00.000Z";"2026-03-05T13:45:00.000Z";526.193
"2026-03-05T13:45:00.000Z";"2026-03-05T14:00:00.000Z";556.852
"2026-03-05T14:00:00.000Z";"2026-03-05T14:15:00.000Z";589.091
"2026-03-05T14:15:00.000Z";"2026-03-05T14:30:00.000Z";650.736
"2026-03-05T14:30:00.000Z";"2026-03-05T14:45:00.000Z";729.821
"2026-03-05T14:45:00.000Z";"2026-03-05T15:00:00.000Z";790.412
"2026-03-05T15:00:00.000Z";"2026-03-05T15:15:00.000Z";852.082
"2026-03-05T15:15:00.000Z";"2026-03-05T15:30:00.000Z";929.61
"2026-03-05T15:30:00.000Z";"2026-03-05T15:45:00.000Z";997.904
"2026-03-05T15:45:00.000Z";"2026-03-05T16:00:00.000Z";1073.56
"2026-03-05T16:00:00.000Z";"2026-03-05T16:15:00.000Z";1145.13
"2026-03-05T16:15:00.000Z";"2026-03-05T16:30:00.000Z";1198.31
"2026-03-05T16:30:00.000Z";"2026-03-05T16:45:00.000Z";1279.48
"2026-03-05T16:45:00.000Z";"2026-03-05T17:00:00.000Z";1384.88
"2026-03-05T17:00:00.000Z";"2026-03-05T17:15:00.000Z";1459.56
"2026-03-05T17:15:00.000Z";"2026-03-05T17:30:00.000Z";1563.58
"2026-03-05T17:30:00.000Z";"2026-03-05T17:45:00.000Z";1688.82
"2026-03-05T17:45:00.000Z";"2026-03-05T18:00:00.000Z";1755.29
"2026-03-05T18:00:00.000Z";"2026-03-05T18:15:00.000Z";1721.08
"2026-03-05T18:15:00.000Z";"2026-03-05T18:30:00.000Z";1628.49
"2026-03-05T18:30:00.000Z";"2026-03-05T18:45:00.000Z";1552.6
"2026-03-05T18:45:00.000Z";"2026-03-05T19:00:00.000Z";1489
"2026-03-05T19:00:00.000Z";"2026-03-05T19:15:00.000Z";1428.06
"2026-03-05T19:15:00.000Z";"2026-03-05T19:30:00.000Z";1380.81
"2026-03-05T19:30:00.000Z";"2026-03-05T19:45:00.000Z";1290.06
"2026-03-05T19:45:00.000Z";"2026-03-05T20:00:00.000Z";1231.64
"2026-03-05T20:00:00.000Z";"2026-03-05T20:15:00.000Z";1206.78
"2026-03-05T20:15:00.000Z";"2026-03-05T20:30:00.000Z";1179.43
"2026-03-05T20:30:00.000Z";"2026-03-05T20:45:00.000Z";1193.74
"2026-03-05T20:45:00.000Z";"2026-03-05T21:00:00.000Z";1230.41
"2026-03-05T21:00:00.000Z";"2026-03-05T21:15:00.000Z";1241.26
"2026-03-05T21:15:00.000Z";"2026-03-05T21:30:00.000Z";1251.64
"2026-03-05T21:30:00.000Z";"2026-03-05T21:45:00.000Z";1268.45
"2026-03-05T21:45:00.000Z";"2026-03-05T22:00:00.000Z";1282.63
"2026-03-05T22:00:00.000Z";"2026-03-05T22:15:00.000Z";1315.28
"2026-03-05T22:15:00.000Z";"2026-03-05T22:30:00.000Z";1373.5
"2026-03-05T22:30:00.000Z";"2026-03-05T22:45:00.000Z";1452.29
"2026-03-05T22:45:00.000Z";"2026-03-05T23:00:00.000Z";1493.85
"2026-03-05T23:00:00.000Z";"2026-03-05T23:15:00.000Z";1494.48
"2026-03-05T23:15:00.000Z";"2026-03-05T23:30:00.000Z";1551.34
"2026-03-05T23:30:00.000Z";"2026-03-05T23:45:00.000Z";1677
"2026-03-05T23:45:00.000Z";"2026-03-06T00:00:00.000Z";1819.33
"2026-03-06T00:00:00.000Z";"2026-03-06T00:15:00.000Z";1981.71
"2026-03-06T00:15:00.000Z";"2026-03-06T00:30:00.000Z";2160.45
"2026-03-06T00:30:00.000Z";"2026-03-06T00:45:00.000Z";2334.44
"2026-03-06T00:45:00.000Z";"2026-03-06T01:00:00.000Z";2523.12
"2026-03-06T01:00:00.000Z";"2026-03-06T01:15:00.000Z";2715.13
"2026-03-06T01:15:00.000Z";"2026-03-06T01:30:00.000Z";2896.32
"2026-03-06T01:30:00.000Z";"2026-03-06T01:45:00.000Z";3139.94
"2026-03-06T01:45:00.000Z";"2026-03-06T02:00:00.000Z";3395.74
"2026-03-06T02:00:00.000Z";"2026-03-06T02:15:00.000Z";3531.59
"2026-03-06T02:15:00.000Z";"2026-03-06T02:30:00.000Z";3597.88
"2026-03-06T02:30:00.000Z";"2026-03-06T02:45:00.000Z";3660.91
"2026-03-06T02:45:00.000Z";"2026-03-06T03:00:00.000Z";3771.45
"2026-03-06T03:00:00.000Z";"2026-03-06T03:15:00.000Z";3938.95
"2026-03-06T03:15:00.000Z";"2026-03-06T03:30:00.000Z";4086.45
"2026-03-06T03:30:00.000Z";"2026-03-06T03:45:00.000Z";4251.61
"2026-03-06T03:45:00.000Z";"2026-03-06T04:00:00.000Z";4472.4
"2026-03-06T04:00:00.000Z";"2026-03-06T04:15:00.000Z";4670.66
"2026-03-06T04:15:00.000Z";"2026-03-06T04:30:00.000Z";4815.7
"2026-03-06T04:30:00.000Z";"2026-03-06T04:45:00.000Z";5006.61
"2026-03-06T04:45:00.000Z";"2026-03-06T05:00:00.000Z";5181.19
"2026-03-06T05:00:00.000Z";"2026-03-06T05:15:00.000Z";5295.34
"2026-03-06T05:15:00.000Z";"2026-03-06T05:30:00.000Z";5391.03
"2026-03-06T05:30:00.000Z";"2026-03-06T05:45:00.000Z";5426.75
"2026-03-06T05:45:00.000Z";"2026-03-06T06:00:00.000Z";5378.71
"2026-03-06T06:00:00.000Z";"2026-03-06T06:15:00.000Z";5385.63
"2026-03-06T06:15:00.000Z";"2026-03-06T06:30:00.000Z";5491.6
"2026-03-06T06:30:00.000Z";"2026-03-06T06:45:00.000Z";5523.65
"2026-03-06T06:45:00.000Z";"2026-03-06T07:00:00.000Z";5363.35
"2026-03-06T07:00:00.000Z";"2026-03-06T07:15:00.000Z";5217.87
"2026-03-06T07:15:00.000Z";"2026-03-06T07:30:00.000Z";5193.84
"2026-03-06T07:30:00.000Z";"2026-03-06T07:45:00.000Z";5133.29
"2026-03-06T07:45:00.000Z";"2026-03-06T08:00:00.000Z";4863.52
"2026-03-06T08:00:00.000Z";"2026-03-06T08:15:00.000Z";4616.92
"2026-03-06T08:15:00.000Z";"2026-03-06T08:30:00.000Z";4466.41
"2026-03-06T08:30:00.000Z";"2026-03-06T08:45:00.000Z";4217.52
"2026-03-06T08:45:00.000Z";"2026-03-06T09:00:00.000Z";3928.83
"2026-03-06T09:00:00.000Z";"2026-03-06T09:15:00.000Z";3705.13
"2026-03-06T09:15:00.000Z";"2026-03-06T09:30:00.000Z";3599.49
"2026-03-06T09:30:00.000Z";"2026-03-06T09:45:00.000Z";3468.59
"2026-03-06T09:45:00.000Z";"2026-03-06T10:00:00.000Z";3327.79
"2026-03-06T10:00:00.000Z";"2026-03-06T10:15:00.000Z";3190.67
"2026-03-06T10:15:00.000Z";"2026-03-06T10:30:00.000Z";3025.46
"2026-03-06T10:30:00.000Z";"2026-03-06T10:45:00.000Z";2877.13
"2026-03-06T10:45:00.000Z";"2026-03-06T11:00:00.000Z";2808.54
"2026-03-06T11:00:00.000Z";"2026-03-06T11:15:00.000Z";2768.27
"2026-03-06T11:15:00.000Z";"2026-03-06T11:30:00.000Z";2690.94
"2026-03-06T11:30:00.000Z";"2026-03-06T11:45:00.000Z";2636.74
"2026-03-06T11:45:00.000Z";"2026-03-06T12:00:00.000Z";2658.7
"2026-03-06T12:00:00.000Z";"2026-03-06T12:15:00.000Z";2678.62
"2026-03-06T12:15:00.000Z";"2026-03-06T12:30:00.000Z";2625.95
"2026-03-06T12:30:00.000Z";"2026-03-06T12:45:00.000Z";2566.11
"2026-03-06T12:45:00.000Z";"2026-03-06T13:00:00.000Z";2567.58
"2026-03-06T13:00:00.000Z";"2026-03-06T13:15:00.000Z";2643.16
"2026-03-06T13:15:00.000Z";"2026-03-06T13:30:00.000Z";2752.61
"2026-03-06T13:30:00.000Z";"2026-03-06T13:45:00.000Z";2846.07
"2026-03-06T13:45:00.000Z";"2026-03-06T14:00:00.000Z";2916.95
"2026-03-06T14:00:00.000Z";"2026-03-06T14:15:00.000Z";2968.83
"2026-03-06T14:15:00.000Z";"2026-03-06T14:30:00.000Z";3029.64
"2026-03-06T14:30:00.000Z";"2026-03-06T14:45:00.000Z";3144.39
"2026-03-06T14:45:00.000Z";"2026-03-06T15:00:00.000Z";3350.11
"2026-03-06T15:00:00.000Z";"2026-03-06T15:15:00.000Z";3540.4
"2026-03-06T15:15:00.000Z";"2026-03-06T15:30:00.000Z";3565.78
"2026-03-06T15:30:00.000Z";"2026-03-06T15:45:00.000Z";3512.21
"2026-03-06T15:45:00.000Z";"2026-03-06T16:00:00.000Z";3520.83
"2026-03-06T16:00:00.000Z";"2026-03-06T16:15:00.000Z";3604.77
"2026-03-06T16:15:00.000Z";"2026-03-06T16:30:00.000Z";3706.89
"2026-03-06T16:30:00.000Z";"2026-03-06T16:45:00.000Z";3879.34
"2026-03-06T16:45:00.000Z";"2026-03-06T17:00:00.000Z";4152.31
"2026-03-06T17:00:00.000Z";"2026-03-06T17:15:00.000Z";4437.56
"2026-03-06T17:15:00.000Z";"2026-03-06T17:30:00.000Z";4635.83
"2026-03-06T17:30:00.000Z";"2026-03-06T17:45:00.000Z";4802.72
"2026-03-06T17:45:00.000Z";"2026-03-06T18:00:00.000Z";4967.58
"2026-03-06T18:00:00.000Z";"2026-03-06T18:15:00.000Z";5140.56
"2026-03-06T18:15:00.000Z";"2026-03-06T18:30:00.000Z";5313.12
"2026-03-06T18:30:00.000Z";"2026-03-06T18:45:00.000Z";5462.24
"2026-03-06T18:45:00.000Z";"2026-03-06T19:00:00.000Z";5651.5
"2026-03-06T19:00:00.000Z";"2026-03-06T19:15:00.000Z";5829.9
"2026-03-06T19:15:00.000Z";"2026-03-06T19:30:00.000Z";5940.44
"2026-03-06T19:30:00.000Z";"2026-03-06T19:45:00.000Z";6085.56
"2026-03-06T19:45:00.000Z";"2026-03-06T20:00:00.000Z";6157.46
"2026-03-06T20:00:00.000Z";"2026-03-06T20:15:00.000Z";6160.86
"2026-03-06T20:15:00.000Z";"2026-03-06T20:30:00.000Z";6174.34
"2026-03-06T20:30:00.000Z";"2026-03-06T20:45:00.000Z";6224.17
"2026-03-06T20:45:00.000Z";"2026-03-06T21:00:00.000Z";6237.82
"2026-03-06T21:00:00.000Z";"2026-03-06T21:15:00.000Z";6177.33
"2026-03-06T21:15:00.000Z";"2026-03-06T21:30:00.000Z";6105.55
"2026-03-06T21:30:00.000Z";"2026-03-06T21:45:00.000Z";6018.31
"2026-03-06T21:45:00.000Z";"2026-03-06T22:00:00.000Z";5909.22
"2026-03-06T22:00:00.000Z";"2026-03-06T22:15:00.000Z";5760.78
"2026-03-06T22:15:00.000Z";"2026-03-06T22:30:00.000Z";5648.03
"2026-03-06T22:30:00.000Z";"2026-03-06T22:45:00.000Z";5611.86
"2026-03-06T22:45:00.000Z";"2026-03-06T23:00:00.000Z";5645.7
"2026-03-06T23:00:00.000Z";"2026-03-06T23:15:00.000Z";5666.19
"2026-03-06T23:15:00.000Z";"2026-03-06T23:30:00.000Z";5525.97
"2026-03-06T23:30:00.000Z";"2026-03-06T23:45:00.000Z";5328.4
"2026-03-06T23:45:00.000Z";"2026-03-07T00:00:00.000Z";5190.31
"2026-03-07T00:00:00.000Z";"2026-03-07T00:15:00.000Z";5116.35
"2026-03-07T00:15:00.000Z";"2026-03-07T00:30:00.000Z";5038.97
"2026-03-07T00:30:00.000Z";"2026-03-07T00:45:00.000Z";4966.52
"2026-03-07T00:45:00.000Z";"2026-03-07T01:00:00.000Z";4921.05
"2026-03-07T01:00:00.000Z";"2026-03-07T01:15:00.000Z";4869.38
"2026-03-07T01:15:00.000Z";"2026-03-07T01:30:00.000Z";4876.19
"2026-03-07T01:30:00.000Z";"2026-03-07T01:45:00.000Z";4900.26
"2026-03-07T01:45:00.000Z";"2026-03-07T02:00:00.000Z";4864.95
"2026-03-07T02:00:00.000Z";"2026-03-07T02:15:00.000Z";4755.48
"2026-03-07T02:15:00.000Z";"2026-03-07T02:30:00.000Z";4642.44
"2026-03-07T02:30:00.000Z";"2026-03-07T02:45:00.000Z";4507.74
"2026-03-07T02:45:00.000Z";"2026-03-07T03:00:00.000Z";4416.08
"2026-03-07T03:00:00.000Z";"2026-03-07T03:15:00.000Z";4369.87
"2026-03-07T03:15:00.000Z";"2026-03-07T03:30:00.000Z";4280.12
"2026-03-07T03:30:00.000Z";"2026-03-07T03:45:00.000Z";4127.28
"2026-03-07T03:45:00.000Z";"2026-03-07T04:00:00.000Z";3884.95
"2026-03-07T04:00:00.000Z";"2026-03-07T04:15:00.000Z";3725.03
"2026-03-07T04:15:00.000Z";"2026-03-07T04:30:00.000Z";3694.8
"2026-03-07T04:30:00.000Z";"2026-03-07T04:45:00.000Z";3692.66
"2026-03-07T04:45:00.000Z";"2026-03-07T05:00:00.000Z";3700.45
"2026-03-07T05:00:00.000Z";"2026-03-07T05:15:00.000Z";3635.69
"2026-03-07T05:15:00.000Z";"2026-03-07T05:30:00.000Z";3537.82
"2026-03-07T05:30:00.000Z";"2026-03-07T05:45:00.000Z";3470.17
"2026-03-07T05:45:00.000Z";"2026-03-07T06:00:00.000Z";3495.99
"2026-03-07T06:00:00.000Z";"2026-03-07T06:15:00.000Z";3484.64
"2026-03-07T06:15:00.000Z";"2026-03-07T06:30:00.000Z";3430.47
"2026-03-07T06:30:00.000Z";"2026-03-07T06:45:00.000Z";3320.51
"2026-03-07T06:45:00.000Z";"2026-03-07T07:00:00.000Z";3204.72
"2026-03-07T07:00:00.000Z";"2026-03-07T07:15:00.000Z";3116.27
"2026-03-07T07:15:00.000Z";"2026-03-07T07:30:00.000Z";2960.37
"2026-03-07T07:30:00.000Z";"2026-03-07T07:45:00.000Z";2850.44
"2026-03-07T07:45:00.000Z";"2026-03-07T08:00:00.000Z";2786.3
"2026-03-07T08:00:00.000Z";"2026-03-07T08:15:00.000Z";2735.53
"2026-03-07T08:15:00.000Z";"2026-03-07T08:30:00.000Z";2731.99
"2026-03-07T08:30:00.000Z";"2026-03-07T08:45:00.000Z";2599.36
"2026-03-07T08:45:00.000Z";"2026-03-07T09:00:00.000Z";2392.2
"2026-03-07T09:00:00.000Z";"2026-03-07T09:15:00.000Z";2303.38
"2026-03-07T09:15:00.000Z";"2026-03-07T09:30:00.000Z";2203.07
"2026-03-07T09:30:00.000Z";"2026-03-07T09:45:00.000Z";2108.99
"2026-03-07T09:45:00.000Z";"2026-03-07T10:00:00.000Z";2054.83
"2026-03-07T10:00:00.000Z";"2026-03-07T10:15:00.000Z";2087.66
"2026-03-07T10:15:00.000Z";"2026-03-07T10:30:00.000Z";2148.81
"2026-03-07T10:30:00.000Z";"2026-03-07T10:45:00.000Z";2233.19
"2026-03-07T10:45:00.000Z";"2026-03-07T11:00:00.000Z";2295.32
"2026-03-07T11:00:00.000Z";"2026-03-07T11:15:00.000Z";2323.35
"2026-03-07T11:15:00.000Z";"2026-03-07T11:30:00.000Z";2451.42
"2026-03-07T11:30:00.000Z";"2026-03-07T11:45:00.000Z";2560.22
"2026-03-07T11:45:00.000Z";"2026-03-07T12:00:00.000Z";2649.62
"2026-03-07T12:00:00.000Z";"2026-03-07T12:15:00.000Z";2808.07
"2026-03-07T12:15:00.000Z";"2026-03-07T12:30:00.000Z";3008.81
"2026-03-07T12:30:00.000Z";"2026-03-07T12:45:00.000Z";3106.14
"2026-03-07T12:45:00.000Z";"2026-03-07T13:00:00.000Z";3122.6
"2026-03-07T13:00:00.000Z";"2026-03-07T13:15:00.000Z";3273.3
"2026-03-07T13:15:00.000Z";"2026-03-07T13:30:00.000Z";3474.78
"2026-03-07T13:30:00.000Z";"2026-03-07T13:45:00.000Z";3582.89
"2026-03-07T13:45:00.000Z";"2026-03-07T14:00:00.000Z";3627.43
"2026-03-07T14:00:00.000Z";"2026-03-07T14:15:00.000Z";3596.44
"2026-03-07T14:15:00.000Z";"2026-03-07T14:30:00.000Z";3609.06
"2026-03-07T14:30:00.000Z";"2026-03-07T14:45:00.000Z";3619.65
"2026-03-07T14:45:00.000Z";"2026-03-07T15:00:00.000Z";3701.05
"2026-03-07T15:00:00.000Z";"2026-03-07T15:15:00.000Z";3867.3
"2026-03-07T15:15:00.000Z";"2026-03-07T15:30:00.000Z";3930.15
"2026-03-07T15:30:00.000Z";"2026-03-07T15:45:00.000Z";4015.52
"2026-03-07T15:45:00.000Z";"2026-03-07T16:00:00.000Z";4165.57
"2026-03-07T16:00:00.000Z";"2026-03-07T16:15:00.000Z";4446.29
"2026-03-07T16:15:00.000Z";"2026-03-07T16:30:00.000Z";4541.05
"2026-03-07T16:30:00.000Z";"2026-03-07T16:45:00.000Z";4723.45
"2026-03-07T16:45:00.000Z";"2026-03-07T17:00:00.000Z";4823.8
"2026-03-07T17:00:00.000Z";"2026-03-07T17:15:00.000Z";5037.8
"2026-03-07T17:15:00.000Z";"2026-03-07T17:30:00.000Z";5246.4
"2026-03-07T17:30:00.000Z";"2026-03-07T17:45:00.000Z";5362.86
"2026-03-07T17:45:00.000Z";"2026-03-07T18:00:00.000Z";5359.11
"2026-03-07T18:00:00.000Z";"2026-03-07T18:15:00.000Z";5592.77
"2026-03-07T18:15:00.000Z";"2026-03-07T18:30:00.000Z";5556.46
"2026-03-07T18:30:00.000Z";"2026-03-07T18:45:00.000Z";5649.44
"2026-03-07T18:45:00.000Z";"2026-03-07T19:00:00.000Z";5534.18
"2026-03-07T19:00:00.000Z";"2026-03-07T19:15:00.000Z";5524.57
"2026-03-07T19:15:00.000Z";"2026-03-07T19:30:00.000Z";5688.19
"2026-03-07T19:30:00.000Z";"2026-03-07T19:45:00.000Z";5649.6
"2026-03-07T19:45:00.000Z";"2026-03-07T20:00:00.000Z";5672.84
"2026-03-07T20:00:00.000Z";"2026-03-07T20:15:00.000Z";5550.72
"2026-03-07T20:15:00.000Z";"2026-03-07T20:30:00.000Z";5474.43
"2026-03-07T20:30:00.000Z";"2026-03-07T20:45:00.000Z";5665.31
"2026-03-07T20:45:00.000Z";"2026-03-07T21:00:00.000Z";5686.7
"2026-03-07T21:00:00.000Z";"2026-03-07T21:15:00.000Z";5693.12
"2026-03-07T21:15:00.000Z";"2026-03-07T21:30:00.000Z";5710.14
"2026-03-07T21:30:00.000Z";"2026-03-07T21:45:00.000Z";5653.14
"2026-03-07T21:45:00.000Z";"2026-03-07T22:00:00.000Z";5582.92
"2026-03-07T22:00:00.000Z";"2026-03-07T22:15:00.000Z";5564.69
"2026-03-07T22:15:00.000Z";"2026-03-07T22:30:00.000Z";5619.46
"2026-03-07T22:30:00.000Z";"2026-03-07T22:45:00.000Z";5530.55
"2026-03-07T22:45:00.000Z";"2026-03-07T23:00:00.000Z";5472.93
"2026-03-07T23:00:00.000Z";"2026-03-07T23:15:00.000Z";5764.7
"2026-03-07T23:15:00.000Z";"2026-03-07T23:30:00.000Z";5668.37
"2026-03-07T23:30:00.000Z";"2026-03-07T23:45:00.000Z";5725.3
"2026-03-07T23:45:00.000Z";"2026-03-08T00:00:00.000Z";5634.15
"2026-03-08T00:00:00.000Z";"2026-03-08T00:15:00.000Z";5597.27
"2026-03-08T00:15:00.000Z";"2026-03-08T00:30:00.000Z";5396.45
"2026-03-08T00:30:00.000Z";"2026-03-08T00:45:00.000Z";5378
"2026-03-08T00:45:00.000Z";"2026-03-08T01:00:00.000Z";5386.36
"2026-03-08T01:00:00.000Z";"2026-03-08T01:15:00.000Z";5306.63
"2026-03-08T01:15:00.000Z";"2026-03-08T01:30:00.000Z";5265.21
"2026-03-08T01:30:00.000Z";"2026-03-08T01:45:00.000Z";5138.39
"2026-03-08T01:45:00.000Z";"2026-03-08T02:00:00.000Z";5012.97
"2026-03-08T02:00:00.000Z";"2026-03-08T02:15:00.000Z";4984.38
"2026-03-08T02:15:00.000Z";"2026-03-08T02:30:00.000Z";4861.28
